dataset,source_split,record_id,filepath,label
physionet_2016,training,e01691,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01691.wav,abnormal_other
physionet_2016,training,e01692,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01692.wav,abnormal_other
physionet_2016,training,e01693,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01693.wav,abnormal_other
physionet_2016,training,e01694,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01694.wav,abnormal_other
physionet_2016,training,e01695,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01695.wav,abnormal_other
physionet_2016,training,e01696,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01696.wav,abnormal_other
physionet_2016,training,e01697,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01697.wav,normal
physionet_2016,training,e01698,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01698.wav,abnormal_other
physionet_2016,training,e01699,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01699.wav,abnormal_other
physionet_2016,training,e01700,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01700.wav,abnormal_other
physionet_2016,training,e01701,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01701.wav,abnormal_other
physionet_2016,training,e01702,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01702.wav,abnormal_other
physionet_2016,training,e01703,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01703.wav,abnormal_other
physionet_2016,training,e01704,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01704.wav,abnormal_other
physionet_2016,training,e01705,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01705.wav,abnormal_other
physionet_2016,training,e01706,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01706.wav,abnormal_other
physionet_2016,training,e01707,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01707.wav,abnormal_other
physionet_2016,training,e01708,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01708.wav,abnormal_other
physionet_2016,training,e01709,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01709.wav,abnormal_other
physionet_2016,training,e01710,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01710.wav,abnormal_other
physionet_2016,training,e01711,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01711.wav,normal
physionet_2016,training,e01712,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01712.wav,abnormal_other
physionet_2016,training,e01713,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01713.wav,abnormal_other
physionet_2016,training,e01714,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01714.wav,abnormal_other
physionet_2016,training,e01715,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01715.wav,abnormal_other
physionet_2016,training,e01716,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01716.wav,abnormal_other
physionet_2016,training,e01717,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01717.wav,abnormal_other
physionet_2016,training,e01718,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01718.wav,abnormal_other
physionet_2016,training,e01719,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01719.wav,normal
physionet_2016,training,e01720,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01720.wav,abnormal_other
physionet_2016,training,e01721,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01721.wav,abnormal_other
physionet_2016,training,e01722,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01722.wav,abnormal_other
physionet_2016,training,e01723,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01723.wav,abnormal_other
physionet_2016,training,e01724,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01724.wav,abnormal_other
physionet_2016,training,e01725,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01725.wav,abnormal_other
physionet_2016,training,e01726,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01726.wav,abnormal_other
physionet_2016,training,e01727,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01727.wav,abnormal_other
physionet_2016,training,e01728,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01728.wav,abnormal_other
physionet_2016,training,e01729,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01729.wav,abnormal_other
physionet_2016,training,e01730,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01730.wav,abnormal_other
physionet_2016,training,e01731,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01731.wav,abnormal_other
physionet_2016,training,e01732,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01732.wav,normal
physionet_2016,training,e01733,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01733.wav,abnormal_other
physionet_2016,training,e01734,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01734.wav,abnormal_other
physionet_2016,training,e01735,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01735.wav,abnormal_other
physionet_2016,training,e01736,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01736.wav,abnormal_other
physionet_2016,training,e01737,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01737.wav,abnormal_other
physionet_2016,training,e01738,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01738.wav,abnormal_other
physionet_2016,training,e01739,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01739.wav,abnormal_other
physionet_2016,training,e01740,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01740.wav,abnormal_other
physionet_2016,training,e01741,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01741.wav,abnormal_other
physionet_2016,training,e01742,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01742.wav,abnormal_other
physionet_2016,training,e01743,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01743.wav,abnormal_other
physionet_2016,training,e01744,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01744.wav,abnormal_other
physionet_2016,training,e01745,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01745.wav,abnormal_other
physionet_2016,training,e01746,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01746.wav,abnormal_other
physionet_2016,training,e01747,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01747.wav,abnormal_other
physionet_2016,training,e01748,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01748.wav,abnormal_other
physionet_2016,training,e01749,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01749.wav,abnormal_other
physionet_2016,training,e01750,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01750.wav,abnormal_other
physionet_2016,training,e01751,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01751.wav,abnormal_other
physionet_2016,training,e01752,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01752.wav,abnormal_other
physionet_2016,training,e01753,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01753.wav,abnormal_other
physionet_2016,training,e01754,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01754.wav,abnormal_other
physionet_2016,training,e01755,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01755.wav,abnormal_other
physionet_2016,training,e01756,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01756.wav,normal
physionet_2016,training,e01757,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01757.wav,abnormal_other
physionet_2016,training,e01758,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01758.wav,abnormal_other
physionet_2016,training,e01759,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01759.wav,abnormal_other
physionet_2016,training,e01760,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01760.wav,abnormal_other
physionet_2016,training,e01761,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01761.wav,abnormal_other
physionet_2016,training,e01762,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01762.wav,abnormal_other
physionet_2016,training,e01763,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01763.wav,abnormal_other
physionet_2016,training,e01764,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01764.wav,abnormal_other
physionet_2016,training,e01765,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01765.wav,abnormal_other
physionet_2016,training,e01766,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01766.wav,normal
physionet_2016,training,e01767,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01767.wav,abnormal_other
physionet_2016,training,e01768,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01768.wav,abnormal_other
physionet_2016,training,e01769,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01769.wav,abnormal_other
physionet_2016,training,e01770,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01770.wav,abnormal_other
physionet_2016,training,e01771,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01771.wav,abnormal_other
physionet_2016,training,e01772,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01772.wav,abnormal_other
physionet_2016,training,e01773,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01773.wav,abnormal_other
physionet_2016,training,e01774,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01774.wav,abnormal_other
physionet_2016,training,e01775,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01775.wav,abnormal_other
physionet_2016,training,e01776,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01776.wav,abnormal_other
physionet_2016,training,e01777,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01777.wav,abnormal_other
physionet_2016,training,e01778,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01778.wav,abnormal_other
physionet_2016,training,e01779,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01779.wav,abnormal_other
physionet_2016,training,e01780,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01780.wav,abnormal_other
physionet_2016,training,e01781,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01781.wav,abnormal_other
physionet_2016,training,e01782,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01782.wav,abnormal_other
physionet_2016,training,e01783,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01783.wav,abnormal_other
physionet_2016,training,e01784,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01784.wav,abnormal_other
physionet_2016,training,e01785,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01785.wav,abnormal_other
physionet_2016,training,e01786,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01786.wav,abnormal_other
physionet_2016,training,e01787,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01787.wav,normal
physionet_2016,training,e01788,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01788.wav,abnormal_other
physionet_2016,training,e01789,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01789.wav,abnormal_other
physionet_2016,training,e01790,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01790.wav,abnormal_other
physionet_2016,training,e01791,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01791.wav,normal
physionet_2016,training,e01792,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01792.wav,abnormal_other
physionet_2016,training,e01793,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01793.wav,abnormal_other
physionet_2016,training,e01794,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01794.wav,abnormal_other
physionet_2016,training,e01795,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01795.wav,abnormal_other
physionet_2016,training,e01796,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01796.wav,abnormal_other
physionet_2016,training,e01797,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01797.wav,abnormal_other
physionet_2016,training,e01798,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01798.wav,abnormal_other
physionet_2016,training,e01799,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01799.wav,abnormal_other
physionet_2016,training,e01800,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01800.wav,abnormal_other
physionet_2016,training,e01801,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01801.wav,abnormal_other
physionet_2016,training,e01802,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01802.wav,abnormal_other
physionet_2016,training,e01803,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01803.wav,abnormal_other
physionet_2016,training,e01804,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01804.wav,abnormal_other
physionet_2016,training,e01805,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01805.wav,abnormal_other
physionet_2016,training,e01806,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01806.wav,abnormal_other
physionet_2016,training,e01807,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01807.wav,abnormal_other
physionet_2016,training,e01808,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01808.wav,abnormal_other
physionet_2016,training,e01809,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01809.wav,abnormal_other
physionet_2016,training,e01810,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01810.wav,abnormal_other
physionet_2016,training,e01811,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01811.wav,abnormal_other
physionet_2016,training,e01812,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01812.wav,normal
physionet_2016,training,e01813,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01813.wav,abnormal_other
physionet_2016,training,e01814,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01814.wav,abnormal_other
physionet_2016,training,e01815,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01815.wav,abnormal_other
physionet_2016,training,e01816,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01816.wav,abnormal_other
physionet_2016,training,e01817,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01817.wav,abnormal_other
physionet_2016,training,e01818,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01818.wav,abnormal_other
physionet_2016,training,e01819,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01819.wav,abnormal_other
physionet_2016,training,e01820,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01820.wav,abnormal_other
physionet_2016,training,e01821,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01821.wav,abnormal_other
physionet_2016,training,e01822,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01822.wav,abnormal_other
physionet_2016,training,e01823,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01823.wav,abnormal_other
physionet_2016,training,e01824,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01824.wav,normal
physionet_2016,training,e01825,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01825.wav,abnormal_other
physionet_2016,training,e01826,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01826.wav,abnormal_other
physionet_2016,training,e01827,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01827.wav,abnormal_other
physionet_2016,training,e01828,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01828.wav,abnormal_other
physionet_2016,training,e01829,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01829.wav,abnormal_other
physionet_2016,training,e01830,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01830.wav,abnormal_other
physionet_2016,training,e01831,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01831.wav,abnormal_other
physionet_2016,training,e01832,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01832.wav,normal
physionet_2016,training,e01833,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01833.wav,abnormal_other
physionet_2016,training,e01834,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01834.wav,abnormal_other
physionet_2016,training,e01835,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01835.wav,abnormal_other
physionet_2016,training,e01836,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01836.wav,abnormal_other
physionet_2016,training,e01837,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01837.wav,abnormal_other
physionet_2016,training,e01838,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01838.wav,abnormal_other
physionet_2016,training,e01839,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01839.wav,abnormal_other
physionet_2016,training,e01840,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01840.wav,abnormal_other
physionet_2016,training,e01841,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01841.wav,abnormal_other
physionet_2016,training,e01842,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01842.wav,abnormal_other
physionet_2016,training,e01843,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01843.wav,abnormal_other
physionet_2016,training,e01844,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01844.wav,abnormal_other
physionet_2016,training,e01845,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01845.wav,abnormal_other
physionet_2016,training,e01846,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01846.wav,normal
physionet_2016,training,e01847,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01847.wav,abnormal_other
physionet_2016,training,e01848,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01848.wav,normal
physionet_2016,training,e01849,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01849.wav,abnormal_other
physionet_2016,training,e01850,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01850.wav,abnormal_other
physionet_2016,training,e01851,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01851.wav,abnormal_other
physionet_2016,training,e01852,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01852.wav,abnormal_other
physionet_2016,training,e01853,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01853.wav,abnormal_other
physionet_2016,training,e01854,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01854.wav,abnormal_other
physionet_2016,training,e01855,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01855.wav,normal
physionet_2016,training,e01856,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01856.wav,normal
physionet_2016,training,e01857,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01857.wav,normal
physionet_2016,training,e01858,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01858.wav,abnormal_other
physionet_2016,training,e01859,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01859.wav,abnormal_other
physionet_2016,training,e01860,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01860.wav,abnormal_other
physionet_2016,training,e01861,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01861.wav,abnormal_other
physionet_2016,training,e01862,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01862.wav,abnormal_other
physionet_2016,training,e01863,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01863.wav,abnormal_other
physionet_2016,training,e01864,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01864.wav,abnormal_other
physionet_2016,training,e01865,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01865.wav,abnormal_other
physionet_2016,training,e01866,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01866.wav,abnormal_other
physionet_2016,training,e01867,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01867.wav,normal
physionet_2016,training,e01868,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01868.wav,abnormal_other
physionet_2016,training,e01869,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01869.wav,normal
physionet_2016,training,e01870,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01870.wav,abnormal_other
physionet_2016,training,e01871,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01871.wav,abnormal_other
physionet_2016,training,e01872,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01872.wav,abnormal_other
